1.29247E-26,2.27438E-27,3.86141E-28,6.31562E-29,9.93513E-30,1.50064E-30,2.17235E-31,3.00806E-32,3.97593E-33,5.00509E-34,5.98631E-35,6.7851E-36,7.26757E-37,7.33412E-38,6.95048E-39,6.16385E-40,5.0955E-41,3.9102E-42,2.77267E-43,1.80761E-44,1.07753E-45,5.83751E-47,2.8549E-48,1.25108E-49,4.87201E-51,1.67048E-52,4.99076E-54,1.28409E-55,2.8077E-57,5.13877E-59,7.73713E-61,9.39312E-63,8.98329E-65,6.58578E-67,3.58359E-69,1.39267E-71,3.68987E-74,6.29692E-77,6.45041E-80,3.62887E-83,1E-86,1.16106E-90,4.63168E-95,4.769E-100,8.337E-106,1.2925E-112,5.9863E-121,1.0775E-131,7.7371E-147,1E-172,0,1E-172,7.7371E-147,1.0775E-131,5.9863E-121,1.2925E-112,8.337E-106,4.769E-100,4.63168E-95,1.16106E-90,1E-86,3.62887E-83,6.45041E-80,6.29692E-77,3.68987E-74,1.39267E-71,3.58359E-69,6.58578E-67,8.98329E-65,9.39312E-63,7.73713E-61,5.13877E-59,2.8077E-57,1.28409E-55,4.99076E-54,1.67048E-52,4.87201E-51,1.25108E-49,2.8549E-48,5.83751E-47,1.07753E-45,1.80761E-44,2.77267E-43,3.9102E-42,5.0955E-41,6.16385E-40,6.95048E-39,7.33412E-38,7.26757E-37,6.7851E-36,5.98631E-35,5.00509E-34,3.97593E-33,3.00806E-32,2.17235E-31,1.50064E-30,9.93513E-30,6.31562E-29,3.86141E-28,2.27438E-27,1.29247E-26
-6.01853E-36,-5.66163E-37,-5.07253E-38,-4.31966E-39,-3.48872E-40,-2.66602E-41,-1.92293E-42,-1.3056E-43,-8.32084E-45,-4.96262E-46,-2.7607E-47,-1.42744E-48,-6.83409E-50,-3.01718E-51,-1.2229E-52,-4.52857E-54,-1.52417E-55,-4.63587E-57,-1.26633E-58,-3.08545E-60,-6.65559E-62,-1.26057E-63,-2.07725E-65,-2.94822E-67,-3.56354E-69,-3.62227E-71,-3.05292E-73,-2.0997E-75,-1.15732E-77,-5.00792E-80,-1.66153E-82,-4.11312E-85,-7.36009E-88,-9.17326E-91,-7.62146E-94,-4.00569E-97,-1.2502E-100,-2.1447E-104,-1.8374E-108,-6.9654E-113,-1E-117,-4.4297E-123,-4.587E-129,-7.5244E-136,-1.1059E-143,-6.0185E-153,-2.7607E-164,-6.6556E-179,-1.6615E-199,-1E-234,0,1E-234,1.6615E-199,6.6556E-179,2.7607E-164,6.0185E-153,1.1059E-143,7.5244E-136,4.587E-129,4.4297E-123,1E-117,6.9654E-113,1.8374E-108,2.1447E-104,1.2502E-100,4.00569E-97,7.62146E-94,9.17326E-91,7.36009E-88,4.11312E-85,1.66153E-82,5.00792E-80,1.15732E-77,2.0997E-75,3.05292E-73,3.62227E-71,3.56354E-69,2.94822E-67,2.07725E-65,1.26057E-63,6.65559E-62,3.08545E-60,1.26633E-58,4.63587E-57,1.52417E-55,4.52857E-54,1.2229E-52,3.01718E-51,6.83409E-50,1.42744E-48,2.7607E-47,4.96262E-46,8.32084E-45,1.3056E-43,1.92293E-42,2.66602E-41,3.48872E-40,4.31966E-39,5.07253E-38,5.66163E-37,6.01853E-36
-1.50463E-36,-1.35936E-37,-1.16871E-38,-9.54212E-40,-7.38213E-41,-5.3987E-42,-3.72279E-43,-2.41405E-44,-1.4678E-45,-8.34217E-47,-4.41712E-48,-2.17114E-49,-9.86843E-51,-4.13052E-52,-1.58488E-53,-5.5475E-55,-1.76194E-56,-5.04846E-58,-1.29672E-59,-2.96512E-61,-5.99003E-63,-1.06014E-64,-1.62857E-66,-2.14925E-68,-2.40895E-70,-2.26392E-72,-1.75848E-74,-1.11074E-76,-5.60143E-79,-2.20849E-81,-6.64614E-84,-1.48484E-86,-2.38467E-89,-2.65107E-92,-1.95109E-95,-9.0128E-99,-2.4504E-102,-3.6246E-106,-2.6459E-110,-8.4281E-115,-1E-119,-3.5881E-125,-2.9357E-131,-3.6869E-138,-3.9811E-146,-1.5046E-155,-4.4171E-167,-5.99E-182,-6.6461E-203,-1E-238,0,1E-238,6.6461E-203,5.99E-182,4.4171E-167,1.5046E-155,3.9811E-146,3.6869E-138,2.9357E-131,3.5881E-125,1E-119,8.4281E-115,2.6459E-110,3.6246E-106,2.4504E-102,9.0128E-99,1.95109E-95,2.65107E-92,2.38467E-89,1.48484E-86,6.64614E-84,2.20849E-81,5.60143E-79,1.11074E-76,1.75848E-74,2.26392E-72,2.40895E-70,2.14925E-68,1.62857E-66,1.06014E-64,5.99003E-63,2.96512E-61,1.29672E-59,5.04846E-58,1.76194E-56,5.5475E-55,1.58488E-53,4.13052E-52,9.86843E-51,2.17114E-49,4.41712E-48,8.34217E-47,1.4678E-45,2.41405E-44,3.72279E-43,5.3987E-42,7.38213E-41,9.54212E-40,1.16871E-38,1.35936E-37,1.50463E-36
-6.77626E-21,-1.7504E-21,-4.39707E-22,-1.07289E-22,-2.53965E-23,-5.82423E-24,-1.2922E-24,-2.76941E-25,-5.72404E-26,-1.13899E-26,-2.17781E-27,-3.99327E-28,-7.0065E-29,-1.17359E-29,-1.87183E-30,-2.83504E-31,-4.06525E-32,-5.5009E-33,-6.9992E-34,-8.3413E-35,-9.27095E-36,-9.56458E-37,-9.11146E-38,-7.96842E-39,-6.35645E-40,-4.59177E-41,-2.97957E-42,-1.72094E-43,-8.75628E-45,-3.87876E-46,-1.47574E-47,-4.74779E-49,-1.2684E-50,-2.75472E-52,-4.74284E-54,-6.28224E-56,-6.17417E-58,-4.30729E-60,-2.01903E-62,-5.93349E-65,-1E-67,-8.59504E-71,-3.21388E-74,-4.18378E-78,-1.36815E-82,-6.77626E-88,-2.17781E-94,-9.2709E-103,-1.4757E-114,-1E-134,0,1E-134,1.4757E-114,9.2709E-103,2.17781E-94,6.77626E-88,1.36815E-82,4.18378E-78,3.21388E-74,8.59504E-71,1E-67,5.93349E-65,2.01903E-62,4.30729E-60,6.17417E-58,6.28224E-56,4.74284E-54,2.75472E-52,1.2684E-50,4.74779E-49,1.47574E-47,3.87876E-46,8.75628E-45,1.72094E-43,2.97957E-42,4.59177E-41,6.35645E-40,7.96842E-39,9.11146E-38,9.56458E-37,9.27095E-36,8.3413E-35,6.9992E-34,5.5009E-33,4.06525E-32,2.83504E-31,1.87183E-30,1.17359E-29,7.0065E-29,3.99327E-28,2.17781E-27,1.13899E-26,5.72404E-26,2.76941E-25,1.2922E-24,5.82423E-24,2.53965E-23,1.07289E-22,4.39707E-22,1.7504E-21,6.77626E-21
5.16988E-26,9.47263E-27,1.67596E-27,2.85904E-28,4.69524E-29,7.41056E-30,1.12208E-30,1.62686E-31,2.25393E-32,2.97745E-33,3.74144E-34,4.46095E-35,5.03294E-36,5.35729E-37,5.36303E-38,5.03171E-39,4.40787E-40,3.59063E-41,2.70769E-42,1.88097E-43,1.19725E-44,6.94116E-46,3.64145E-47,1.71615E-48,7.20711E-50,2.67276E-51,8.66452E-53,2.42738E-54,5.80103E-56,1.16525E-57,1.93428E-59,2.60197E-61,2.77262E-63,2.27882E-65,1.39984E-67,6.18965E-70,1.88259E-72,3.72599E-75,4.47945E-78,2.99906E-81,1E-84,1.43341E-88,7.23701E-93,9.73275E-98,2.3158E-103,5.1699E-110,3.7414E-118,1.1973E-128,1.9343E-143,1E-168,0,1E-168,1.9343E-143,1.1973E-128,3.7414E-118,5.1699E-110,2.3158E-103,9.73275E-98,7.23701E-93,1.43341E-88,1E-84,2.99906E-81,4.47945E-78,3.72599E-75,1.88259E-72,6.18965E-70,1.39984E-67,2.27882E-65,2.77262E-63,2.60197E-61,1.93428E-59,1.16525E-57,5.80103E-56,2.42738E-54,8.66452E-53,2.67276E-51,7.20711E-50,1.71615E-48,3.64145E-47,6.94116E-46,1.19725E-44,1.88097E-43,2.70769E-42,3.59063E-41,4.40787E-40,5.03171E-39,5.36303E-38,5.35729E-37,5.03294E-36,4.46095E-35,3.74144E-34,2.97745E-33,2.25393E-32,1.62686E-31,1.12208E-30,7.41056E-30,4.69524E-29,2.85904E-28,1.67596E-27,9.47263E-27,5.16988E-26
8.47033E-22,2.05933E-22,4.8628E-23,1.11391E-23,2.472E-24,5.30733E-25,1.10075E-25,2.20187E-26,4.24082E-27,7.85001E-28,1.3938E-28,2.36877E-29,3.84461E-30,5.94457E-31,8.73323E-32,1.21552E-32,1.59781E-33,1.97686E-34,2.2935E-35,2.48496E-36,2.50316E-37,2.33271E-38,2.00015E-39,1.56842E-40,1.11721E-41,7.17465E-43,4.11895E-44,2.09386E-45,9.32369E-47,3.59212E-48,1.18059E-49,3.25651E-51,7.39734E-53,1.35339E-54,1.94267E-56,2.12026E-58,1.69419E-60,9.46313E-63,3.48889E-65,7.89747E-68,1E-70,6.26579E-74,1.6455E-77,1.43504E-81,2.9552E-86,8.47033E-92,1.3938E-98,2.5032E-107,1.1806E-119,1E-140,0,1E-140,1.1806E-119,2.5032E-107,1.3938E-98,8.47033E-92,2.9552E-86,1.43504E-81,1.6455E-77,6.26579E-74,1E-70,7.89747E-68,3.48889E-65,9.46313E-63,1.69419E-60,2.12026E-58,1.94267E-56,1.35339E-54,7.39734E-53,3.25651E-51,1.18059E-49,3.59212E-48,9.32369E-47,2.09386E-45,4.11895E-44,7.17465E-43,1.11721E-41,1.56842E-40,2.00015E-39,2.33271E-38,2.50316E-37,2.48496E-36,2.2935E-35,1.97686E-34,1.59781E-33,1.21552E-32,8.73323E-32,5.94457E-31,3.84461E-30,2.36877E-29,1.3938E-28,7.85001E-28,4.24082E-27,2.20187E-26,1.10075E-25,5.30733E-25,2.472E-24,1.11391E-23,4.8628E-23,2.05933E-22,8.47033E-22
-9.40395E-38,-7.83642E-39,-6.20401E-40,-4.65625E-41,-3.30532E-42,-2.2138E-43,-1.39534E-44,-8.25316E-46,-4.56733E-47,-2.3573E-48,-1.13078E-49,-5.02281E-51,-2.0577E-52,-7.74127E-54,-2.662E-55,-8.32472E-57,-2.35454E-58,-5.98707E-60,-1.35971E-61,-2.73835E-63,-4.85193E-65,-7.49814E-67,-1.00101E-68,-1.1422E-70,-1.10083E-72,-8.84344E-75,-5.83422E-77,-3.10831E-79,-1.31217E-81,-4.2951E-84,-1.06338E-86,-1.93505E-89,-2.50333E-92,-2.2142E-95,-1.27867E-98,-4.5627E-102,-9.4134E-106,-1.0352E-109,-5.4865E-114,-1.234E-118,-1E-123,-2.3541E-129,-1.2025E-135,-8.8524E-143,-5.1595E-151,-9.404E-161,-1.1308E-172,-4.8519E-188,-1.0634E-209,-1E-246,0,1E-246,1.0634E-209,4.8519E-188,1.1308E-172,9.404E-161,5.1595E-151,8.8524E-143,1.2025E-135,2.3541E-129,1E-123,1.234E-118,5.4865E-114,1.0352E-109,9.4134E-106,4.5627E-102,1.27867E-98,2.2142E-95,2.50333E-92,1.93505E-89,1.06338E-86,4.2951E-84,1.31217E-81,3.10831E-79,5.83422E-77,8.84344E-75,1.10083E-72,1.1422E-70,1.00101E-68,7.49814E-67,4.85193E-65,2.73835E-63,1.35971E-61,5.98707E-60,2.35454E-58,8.32472E-57,2.662E-55,7.74127E-54,2.0577E-52,5.02281E-51,1.13078E-49,2.3573E-48,4.56733E-47,8.25316E-46,1.39534E-44,2.2138E-43,3.30532E-42,4.65625E-41,6.20401E-40,7.83642E-39,9.40395E-38
1.97215E-31,2.51189E-32,3.06624E-33,3.58081E-34,3.993E-35,4.24303E-36,4.28719E-37,4.10944E-38,3.72759E-39,3.1912E-40,2.5711E-41,1.94352E-42,1.37381E-43,9.04848E-45,5.53165E-46,3.12565E-47,1.62499E-48,7.73432E-50,3.35195E-51,1.3149E-52,4.6384E-54,1.46082E-55,4.07492E-57,9.97939E-59,2.12462E-60,3.88938E-62,6.04709E-64,7.8748E-66,8.455E-68,7.35137E-70,5.0706E-72,2.70936E-74,1.09093E-76,3.20472E-79,6.61056E-82,9.14763E-85,8.03636E-88,4.19008E-91,1.19258E-94,1.66745E-98,1E-102,2.1515E-107,1.3037E-112,1.5849E-118,2.3519E-125,1.9722E-133,2.5711E-143,4.6384E-156,5.0706E-174,1E-204,0,1E-204,5.0706E-174,4.6384E-156,2.5711E-143,1.9722E-133,2.3519E-125,1.5849E-118,1.3037E-112,2.1515E-107,1E-102,1.66745E-98,1.19258E-94,4.19008E-91,8.03636E-88,9.14763E-85,6.61056E-82,3.20472E-79,1.09093E-76,2.70936E-74,5.0706E-72,7.35137E-70,8.455E-68,7.8748E-66,6.04709E-64,3.88938E-62,2.12462E-60,9.97939E-59,4.07492E-57,1.46082E-55,4.6384E-54,1.3149E-52,3.35195E-51,7.73432E-50,1.62499E-48,3.12565E-47,5.53165E-46,9.04848E-45,1.37381E-43,1.94352E-42,2.5711E-41,3.1912E-40,3.72759E-39,4.10944E-38,4.28719E-37,4.24303E-36,3.993E-35,3.58081E-34,3.06624E-33,2.51189E-32,1.97215E-31
-6.01853E-36,-5.66163E-37,-5.07253E-38,-4.31966E-39,-3.48872E-40,-2.66602E-41,-1.92293E-42,-1.3056E-43,-8.32084E-45,-4.96262E-46,-2.7607E-47,-1.42744E-48,-6.83409E-50,-3.01718E-51,-1.2229E-52,-4.52857E-54,-1.52417E-55,-4.63587E-57,-1.26633E-58,-3.08545E-60,-6.65559E-62,-1.26057E-63,-2.07725E-65,-2.94822E-67,-3.56354E-69,-3.62227E-71,-3.05292E-73,-2.0997E-75,-1.15732E-77,-5.00792E-80,-1.66153E-82,-4.11312E-85,-7.36009E-88,-9.17326E-91,-7.62146E-94,-4.00569E-97,-1.2502E-100,-2.1447E-104,-1.8374E-108,-6.9654E-113,-1E-117,-4.4297E-123,-4.587E-129,-7.5244E-136,-1.1059E-143,-6.0185E-153,-2.7607E-164,-6.6556E-179,-1.6615E-199,-1E-234,0,1E-234,1.6615E-199,6.6556E-179,2.7607E-164,6.0185E-153,1.1059E-143,7.5244E-136,4.587E-129,4.4297E-123,1E-117,6.9654E-113,1.8374E-108,2.1447E-104,1.2502E-100,4.00569E-97,7.62146E-94,9.17326E-91,7.36009E-88,4.11312E-85,1.66153E-82,5.00792E-80,1.15732E-77,2.0997E-75,3.05292E-73,3.62227E-71,3.56354E-69,2.94822E-67,2.07725E-65,1.26057E-63,6.65559E-62,3.08545E-60,1.26633E-58,4.63587E-57,1.52417E-55,4.52857E-54,1.2229E-52,3.01718E-51,6.83409E-50,1.42744E-48,2.7607E-47,4.96262E-46,8.32084E-45,1.3056E-43,1.92293E-42,2.66602E-41,3.48872E-40,4.31966E-39,5.07253E-38,5.66163E-37,6.01853E-36
7.70372E-34,8.34774E-35,8.64045E-36,8.52637E-37,8.005E-38,7.13471E-39,6.02274E-40,4.80319E-41,3.60929E-42,2.54815E-43,1.685E-44,1.04018E-45,5.97304E-47,3.17826E-48,1.56054E-49,7.03858E-51,2.90189E-52,1.08776E-53,3.68551E-55,1.12147E-56,3.04325E-58,7.30768E-60,1.53951E-61,2.81847E-63,4.43678E-65,5.93473E-67,6.65636E-69,6.16683E-71,4.63975E-73,2.7805E-75,1.29807E-77,4.60146E-80,1.2022E-82,2.23553E-85,2.83921E-88,2.34444E-91,1.186E-94,3.41797E-98,5.1279E-102,3.5743E-106,1E-110,9.2614E-116,2.1873E-121,9.1366E-128,3.9504E-135,7.7037E-144,1.685E-154,3.0433E-168,1.2981E-187,1E-220,0,1E-220,1.2981E-187,3.0433E-168,1.685E-154,7.7037E-144,3.9504E-135,9.1366E-128,2.1873E-121,9.2614E-116,1E-110,3.5743E-106,5.1279E-102,3.41797E-98,1.186E-94,2.34444E-91,2.83921E-88,2.23553E-85,1.2022E-82,4.60146E-80,1.29807E-77,2.7805E-75,4.63975E-73,6.16683E-71,6.65636E-69,5.93473E-67,4.43678E-65,2.81847E-63,1.53951E-61,7.30768E-60,3.04325E-58,1.12147E-56,3.68551E-55,1.08776E-53,2.90189E-52,7.03858E-51,1.56054E-49,3.17826E-48,5.97304E-47,1.04018E-45,1.685E-44,2.54815E-43,3.60929E-42,4.80319E-41,6.02274E-40,7.13471E-39,8.005E-38,8.52637E-37,8.64045E-36,8.34774E-35,7.70372E-34
